module	as370_rc	as370_flagged	as370_severity	as370_messages	ifox_rc	ifox_flagged	ifox_severity	ifox_messages	tool	first_diff	len_ifox	len_as370	dlib	signal	owner	excluded
IGG019Q5	8	756	8	Undefined symbol | IFO117 first expression in substring notation exceeds the length of the string | Addressability error - no active USING covers the operand's section (base and displacement set to 0)	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	cards	0x00002	5816	4742	length	both flag	cc370	
ISDASUM0	8	2	8	Undefined operation code	0008	2	8	IFO078 UNDEFINED OP CODE	bytes	0x0002e	5766	5766	length	both flag	cc370	
IEHDPASS	8	3	8	Undefined symbol | Undefined operation code	0008	3	8	IFO188 DVC3350 IS AN UNDEFINED SYMBOL | IFO078 UNDEFINED OP CODE	cards	0x00037	5752	5792	length	both flag	cc370	
IEDAYQ	8	180	8	IFO117 first expression in substring notation exceeds the length of the string | Addressability error - no active USING covers the operand's section (base and displacement set to 0)	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00044	5748	5748	length	both flag	cc370	
IEDLUS	8	398	8	IFO117 first expression in substring notation exceeds the length of the string | Addressability error - no active USING covers the operand's section (base and displacement set to 0)	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x0001a	5714	5714	length	both flag	cc370	
IECVRSTI	8	27	8	Undefined symbol | Undefined operation code	0008	28	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO188 CSTELP2 IS AN UNDEFINED SYMBOL | IFO188 CSTCATP IS AN UNDEFINED SYMBOL | IFO188 CSTE IS AN UNDEFINED SYMBOL | IFO188 CSTFLAGS IS AN UNDEFINED SYMBOL	bytes	0x00178	5616	5616	mixed	both flag	cc370	
IECVDERP	8	154	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined symbol | Undefined operation code	0008	31	8	IFO188 DVC2314 IS AN UNDEFINED SYMBOL | IFO188 DVC3340 IS AN UNDEFINED SYMBOL | IFO188 DVC3350 IS AN UNDEFINED SYMBOL | IFO188 DVC2305A IS AN UNDEFINED SYMBOL | IFO188 DVC3330 IS AN UNDEFINED SYMBOL | IFO188 DVC3330B IS AN UNDEFINED SYMBOL	bytes	0x00010	5448	5448	length	both flag	cc370	
IFCE33XX	8	27	8	Undefined operation code | Undefined symbol	0012	29	12	IFO068 COPY MEMBER IFCMACS NOT FOUND IN LIBRARY | IFO078 UNDEFINED OP CODE | IFO236 ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5 | IFO197 *** MNOTE ***	bytes	0x00133	5432	5432	length	both flag	cc370	
IEAVGFA	8	8	8	Undefined symbol | Undefined operation code	0008	10	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO188 AIANXAIA IS AN UNDEFINED SYMBOL | IFO188 AIA IS AN UNDEFINED SYMBOL | IFO188 AIAFLG2 IS AN UNDEFINED SYMBOL | IFO188 AIAFRAUX IS AN UNDEFINED SYMBOL	cards	0x00043	5426	5482	length	both flag	cc370	
IEAVTRTR	8	5	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Relocatable displacement in machine instruction (explicit base requires an absolute displacement)	0008	7	8	IFO092 KEYWORD PARAMETER PLS UNDEFINED IN MACRO DEFINITION | IFO209 ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0 | IFO228 RELOCATABLE DISPLACEMENT IN MACHINE INSTRUCTION NEAR OPERAND COLUMN 15	bytes	0x00abe	5324	5324	text	both flag	cc370	
IEAVNP10	8	61	8	Undefined symbol | Undefined operation code	0012	69	12	IFO092 KEYWORD PARAMETER PLS UNDEFINED IN MACRO DEFINITION | IFO188 RPARM IS AN UNDEFINED SYMBOL | IFO188 RENTRY IS AN UNDEFINED SYMBOL | IFO188 NVTPRMPT IS AN UNDEFINED SYMBOL | IFO188 RNVT IS AN UNDEFINED SYMBOL | IFO226 BASE REGISTER OF MACHINE INSTRUCTION NOT ABSOLUTE NEAR OPERAND COLUMN 23	bytes	0x0000d	5146	5162	length	both flag	cc370	
IKJEBESA	8	159	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined symbol	0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	bytes	0x00006	5110	5110	no-pair	both flag	cc370	
IEDQOA	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	cards	0x002fa	5088	5216	length	both flag	cc370	
IGG019RP	8	2	8	IFO117 first expression in substring notation exceeds the length of the string | Addressability error - no active USING covers the operand's section (base and displacement set to 0)	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x007db	5036	5036	text	both flag	cc370	
IEHDANAL	8	134	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined symbol | Undefined operation code	0008	38	8	IFO188 DVC3340 IS AN UNDEFINED SYMBOL | IFO188 DVC3350 IS AN UNDEFINED SYMBOL | IFO188 DVC3330 IS AN UNDEFINED SYMBOL | IFO188 DVC2305A IS AN UNDEFINED SYMBOL | IFO188 DVC23052 IS AN UNDEFINED SYMBOL | IFO188 DVC3390 IS AN UNDEFINED SYMBOL	bytes	0x00044	4965	4965	length	both flag	cc370	
IEAVEQR	8	5	8	IFO026 Characters appear between the begin and continue columns on a continuation card | Undefined symbol | Undefined operation code	0008	5	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO188 SPCTFLG1 IS AN UNDEFINED SYMBOL | IFO188 SPCT IS AN UNDEFINED SYMBOL | IFO188 SPCTVROT IS AN UNDEFINED SYMBOL | IFO085 MACRO HEADER MISSING, MACRO NOT EXPANDABLE	cards	0x00031	4951	4983	length	both flag	cc370	
IFNX5D	8	1	8	Undefined symbol	0008	1	8	IFO188 VPDUPERR IS AN UNDEFINED SYMBOL | IFO188 OFF IS AN UNDEFINED SYMBOL	cards	0x00fd6	4908	4908	mixed	both flag	cc370	
IEDQKA	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x006c1	4771	4771	length	both flag	cc370	
ISDADCS1	8	2	8	Undefined operation code	0008	2	8	IFO078 UNDEFINED OP CODE	bytes	0x00026	4709	4709	length	both flag	cc370	
IEDAYJ	8	225	8	IFO117 first expression in substring notation exceeds the length of the string | Addressability error - no active USING covers the operand's section (base and displacement set to 0)	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00018	4632	4632	length	both flag	cc370	
IGG019Q0	8	2	8	IFO117 first expression in substring notation exceeds the length of the string | Undefined operation code	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	cards	0x00007	4536	4664	length	both flag	cc370	
IKJEGLDF	8	16	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined symbol	0008	1	8	IFO188 TCOM004C IS AN UNDEFINED SYMBOL	cards	0x010d1	4485	4311	no-pair	both flag	cc370	
ISDADCK1	8	1	8	Undefined operation code	0008	1	8	IFO078 UNDEFINED OP CODE	bytes	0x00026	4422	4422	length	both flag	cc370	
IEDQFA1	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x000d3	4350	4350	length	both flag	cc370	
IGG019Q8	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3 | IFO220 ALIGNMENT ERROR NEAR OPERAND COLUMN 10	bytes	0x00289	4343	4343	text	both flag	cc370	
IEAVNIPX	8	70	8	Undefined symbol | Undefined operation code	0012	76	12	IFO092 KEYWORD PARAMETER PLS UNDEFINED IN MACRO DEFINITION | IFO188 RPARM IS AN UNDEFINED SYMBOL | IFO188 RENTRY IS AN UNDEFINED SYMBOL | IFO188 NVTWTO IS AN UNDEFINED SYMBOL | IFO188 RNVT IS AN UNDEFINED SYMBOL | IFO226 BASE REGISTER OF MACHINE INSTRUCTION NOT ABSOLUTE NEAR OPERAND COLUMN 21	cards	0x00027	4317	4325	length	both flag	cc370	
ISDACSB1	8	1	8	Undefined operation code	0008	1	8	IFO078 UNDEFINED OP CODE	bytes	0x0002e	4204	4204	length	both flag	cc370	
IEDQHM	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00e6b	4188	4188	length	both flag	cc370	
IEAVNP12	8	26	8	Undefined symbol | Undefined operation code	0012	20	12	IFO188 NVTFLWSC IS AN UNDEFINED SYMBOL | IFO188 NVT IS AN UNDEFINED SYMBOL | IFO092 KEYWORD PARAMETER PLS UNDEFINED IN MACRO DEFINITION | IFO188 RENTRY IS AN UNDEFINED SYMBOL | IFO188 NVTSWAIT IS AN UNDEFINED SYMBOL | IFO188 RNVT IS AN UNDEFINED SYMBOL	bytes	0x00f2f	4056	4056	length	both flag	cc370	
IGFCCHCR	8	10	8	Undefined symbol | Undefined operation code	0008	11	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO188 CRCACSSA IS AN UNDEFINED SYMBOL | IFO188 CATMODEL IS AN UNDEFINED SYMBOL | IFO188 CATTYPE IS AN UNDEFINED SYMBOL | IFO188 CSTIOWRK IS AN UNDEFINED SYMBOL	bytes	0x000ce	4042	4042	text	both flag	cc370	
IKJEGAT	8	1	8	Undefined symbol	0008	1	8	IFO188 CWORK260 IS AN UNDEFINED SYMBOL	cards	0x00eb9	3950	3918	no-pair	both flag	cc370	
IEDQOB	8	9	8	IFO117 first expression in substring notation exceeds the length of the string | Undefined symbol	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	cards	0x00021	3936	3528	length	both flag	cc370	
IEDQKC	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x005c1	3889	3889	length	both flag	cc370	
IKJEGLST	8	11	8	Undefined symbol	0008	11	8	IFO188 TCOM00FC IS AN UNDEFINED SYMBOL | IFO188 TCOM0100 IS AN UNDEFINED SYMBOL	cards	0x0013b	3860	3860	no-pair	both flag	cc370	
IFNX3A	8	98	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank) | Undefined symbol | Symbol longer than 8 characters in operand expression (instruction zeroed; MVS symbols are limited to 8)	0008	1	8	IFO188 ERRSTK7 IS AN UNDEFINED SYMBOL	cards	0x00033	3858	3858	mixed	both flag	cc370	
IGG019Q4	8	583	8	Undefined symbol | IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	cards	0x00002	3792	3906	length	both flag	cc370	
IEDQEU	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00785	3652	3652	length	both flag	cc370	
IEDQWIE	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00048	3632	3632	length	both flag	cc370	
IFOX0D	8	2	8	Undefined symbol	0008	2	8	IFO188 JWRKSIZE IS AN UNDEFINED SYMBOL	bytes	0x000a1	3577	3577	length	both flag	cc370	
IKJEBERE	8	27	8	Undefined symbol	0008	3	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	cards	0x00026	3576	3576	no-pair	both flag	cc370	
IEAVSWIN	8	85	8	IFO026 Characters appear between the begin and continue columns on a continuation card | Undefined symbol | Undefined operation code	0008	85	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO188 SPCTFLG1 IS AN UNDEFINED SYMBOL | IFO188 SPCT IS AN UNDEFINED SYMBOL | IFO188 SPCTSWIN IS AN UNDEFINED SYMBOL | IFO188 SPCTWSSZ IS AN UNDEFINED SYMBOL	cards	0x0008b	3532	3564	length	both flag	cc370	
IEHDDUMP	8	25	8	Undefined symbol | Undefined operation code	0008	25	8	IFO188 DVC3340 IS AN UNDEFINED SYMBOL | IFO188 DVC3330 IS AN UNDEFINED SYMBOL | IFO188 DVC3330B IS AN UNDEFINED SYMBOL | IFO188 NOCYL IS AN UNDEFINED SYMBOL | IFO188 DVC2311 IS AN UNDEFINED SYMBOL | IFO188 DVC2305 IS AN UNDEFINED SYMBOL	bytes	0x00716	3448	3448	length	both flag	cc370	
ISDAFSC0	8	4	8	Undefined operation code	0008	4	8	IFO078 UNDEFINED OP CODE	bytes	0x00022	3432	3432	length	both flag	cc370	
IEDQWJ1	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	cards	0x00027	3354	3482	length	both flag	cc370	
ISDASUM1	8	2	8	Undefined operation code	0008	2	8	IFO078 UNDEFINED OP CODE	bytes	0x00022	3200	3200	length	both flag	cc370	
IEDQHM1	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00a5b	3118	3118	length	both flag	cc370	
IKJEBEIA	8	48	8	Undefined symbol | Relocatable displacement in machine instruction (explicit base requires an absolute displacement)	0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x00026	2926	2926	no-pair	both flag	cc370	
IEHDREST	8	19	8	Undefined symbol | Undefined operation code	0008	19	8	IFO188 DVC3330B IS AN UNDEFINED SYMBOL | IFO188 DVC3330 IS AN UNDEFINED SYMBOL | IFO188 DVC3340 IS AN UNDEFINED SYMBOL | IFO188 DVC2305A IS AN UNDEFINED SYMBOL | IFO188 DVC23052 IS AN UNDEFINED SYMBOL | IFO188 DVC2305 IS AN UNDEFINED SYMBOL	bytes	0x003fb	2862	2862	length	both flag	cc370	
IFNX5M	8	3	8	Undefined symbol	0008	2	8	IFO188 RREREGS IS AN UNDEFINED SYMBOL	bytes	0x00040	2781	2781	mixed	both flag	cc370	
IEDAYO	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x003d1	2770	2770	length	both flag	cc370	
IEDQGA	8	2	8	IFO117 first expression in substring notation exceeds the length of the string	0008	4	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00223	2752	2728	length	both flag	cc370	
IGG0290F	8	5	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank) | Undefined symbol | Undefined operation code	0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x00036	2728	2768	length	both flag	cc370	
IGG019RN	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00043	2699	2699	length	both flag	cc370	
ISDAFSC1	8	2	8	Undefined operation code	0008	2	8	IFO078 UNDEFINED OP CODE	bytes	0x0002a	2671	2671	length	both flag	cc370	
IEDQWO	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x0095e	2660	2660	length	both flag	cc370	
ISDADHE0	8	8	8	Undefined operation code	0008	8	8	IFO078 UNDEFINED OP CODE	bytes	0x0002a	2646	2646	text	both flag	cc370	
ISDADAT1	8	1	8	Undefined operation code	0008	1	8	IFO078 UNDEFINED OP CODE	bytes	0x00022	2614	2614	length	both flag	cc370	
IEDQFW	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	cards	0x00013	2529	2529	length	both flag	cc370	
IECVDAVV	8	2	8	Undefined symbol | Undefined operation code	0008	3	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO188 DVC3340 IS AN UNDEFINED SYMBOL | IFO078 UNDEFINED OP CODE	cards	0x0009c	2520	2776	length	both flag	cc370	
IEDQAA	8	3	8	IFO026 Characters appear between the begin and continue columns on a continuation card | IFO117 first expression in substring notation exceeds the length of the string | Undefined operation code	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3 | IFO078 UNDEFINED OP CODE	bytes	0x00071	2410	2410	length	both flag	cc370	
IEFSD263	8	1	8	Undefined symbol	0008	1	8	IFO188 STESMFTC IS AN UNDEFINED SYMBOL	cards	0x0003e	2388	2508	length	both flag	cc370	
IEDQHM2	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x0076b	2366	2366	length	both flag	cc370	
IEAVTERM	8	11	8	IFO026 Characters appear between the begin and continue columns on a continuation card | Undefined symbol | Undefined operation code	0008	10	8	IFO188 SPCTFLG1 IS AN UNDEFINED SYMBOL | IFO188 SPCT IS AN UNDEFINED SYMBOL | IFO188 SPCTOUT IS AN UNDEFINED SYMBOL | IFO188 SPCTSWRT IS AN UNDEFINED SYMBOL | IFO188 SPCTSWIN IS AN UNDEFINED SYMBOL | IFO085 MACRO HEADER MISSING, MACRO NOT EXPANDABLE	bytes	0x0003d	2272	2280	length	both flag	cc370	
IEDQAK	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00795	2254	2254	length	both flag	cc370	
IGC0008B	8	5	8	Undefined symbol | Undefined operation code	0008	5	8	IFO188 DVC3340 IS AN UNDEFINED SYMBOL | IFO188 DVC2305A IS AN UNDEFINED SYMBOL | IFO188 DVC23052 IS AN UNDEFINED SYMBOL | IFO188 DVC3350 IS AN UNDEFINED SYMBOL | IFO078 UNDEFINED OP CODE	bytes	0x00364	2240	2240	length	both flag	cc370	
IGG020P1	8	5	8	Undefined symbol | Undefined operation code	0008	2	8	IFO188 DS4DEVTR IS AN UNDEFINED SYMBOL	cards	0x0013c	2216	2192	length	both flag	cc370	
ISDAAPR0	8	2	8	Undefined operation code	0008	2	8	IFO078 UNDEFINED OP CODE	bytes	0x0002a	2191	2191	length	both flag	cc370	
ISDAEQC1	8	2	8	Undefined operation code	0008	2	8	IFO078 UNDEFINED OP CODE	bytes	0x0002a	2174	2174	mixed	both flag	cc370	
ISDADRC1	8	1	8	Undefined operation code	0008	1	8	IFO078 UNDEFINED OP CODE	bytes	0x00022	2073	2073	length	both flag	cc370	
ISDAPAD0	8	10	8	Undefined operation code	0008	10	8	IFO078 UNDEFINED OP CODE	bytes	0x0002a	2064	2064	length	both flag	cc370	
IEDQW33	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x0062a	2028	2028	mixed	both flag	cc370	
IGC0002I	8	3	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank) | Undefined symbol	0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	cards	0x004cb	1960	1952	length	both flag	cc370	
IEAVFXLD	8	2	8	Undefined symbol | Undefined operation code	0008	3	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO188 AIAFLG1 IS AN UNDEFINED SYMBOL | IFO188 AIA IS AN UNDEFINED SYMBOL | IFO188 AIAPRIV IS AN UNDEFINED SYMBOL | IFO078 UNDEFINED OP CODE	bytes	0x0003d	1936	1948	length	both flag	cc370	
IGG0290D	8	2	8	Undefined symbol	0008	2	8	IFO188 DORACDEF IS AN UNDEFINED SYMBOL | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x0019d	1920	1920	length	both flag	cc370	
IEDQAS	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x0007d	1909	1909	length	both flag	cc370	
IGG019RC	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x000e9	1773	1773	mixed	both flag	cc370	
IEECVET1	8	3	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank) | Symbol longer than 8 characters in operand expression (instruction zeroed; MVS symbols are limited to 8) | Undefined symbol	0008	1	8	IFO188 CSASWTCH IS AN UNDEFINED SYMBOL	bytes	0x003fa	1772	1772	length	both flag	cc370	
ISDAEQC0	8	3	8	Undefined operation code	0008	3	8	IFO078 UNDEFINED OP CODE	bytes	0x00022	1760	1760	length	both flag	cc370	
IFG0191Y	8	1	8	Undefined symbol	0008	1	8	IFO188 DS4DEVTR IS AN UNDEFINED SYMBOL	cards	0x0061e	1752	1873	length	both flag	cc370	
IEDQW25	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	3	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x005ba	1641	1641	length	both flag	cc370	
IECIHIO	8	7	8	Undefined symbol | Undefined operation code	0008	7	8	IFO188 CRCACSSA IS AN UNDEFINED SYMBOL | IFO188 CSTFLAGS IS AN UNDEFINED SYMBOL | IFO188 CSTE IS AN UNDEFINED SYMBOL | IFO188 CSTVALID IS AN UNDEFINED SYMBOL | IFO188 CSTCPU IS AN UNDEFINED SYMBOL | IFO188 CSTSCDP IS AN UNDEFINED SYMBOL	bytes	0x0035d	1630	1630	text	both flag	cc370	
IEDQGT	8	1	8	IFO117 first expression in substring notation exceeds the length of the string	0008	2	8	IFO117 FIRST EXPRESSION IN SUBSTRING NOTATION EXCEEDS THE LENGTH OF THE STRING | IFO178 SYNTAX ERROR NEAR OPERAND COLUMN 3	bytes	0x00155	1615	1607	length	both flag	cc370	
